	M	physical_dist
('R07B-1-Td', 'R08H-2-Tb')	0.23827437589901942	0.003651489086039965
('R07B-1-Td', 'R08H-2-Tc')	0.510332021032387	0.003651489086039965
('R07B-1-Td', 'R08H-3-Ta')	0.4160356296955729	0.003651489086039965
('R07B-1-Td', 'R08H-3-Tb')	0.5463181874400339	0.003651489086039965
('R07B-1-Td', 'R08H-3-Tc')	0.5489342918701151	0.003651489086039965
('R07B-1-Td', 'R09L-2-Ta')	0.29623252143273865	0.006718020322981626
('R07B-1-Td', 'R09L-2-Tb')	0.24670828707759193	0.006718020322981626
('R07B-1-Td', 'R09L-2-Tc')	0.23367302391849842	0.006718020322981626
('R07B-1-Td', 'R09L-3-T')	0.22336637722524755	0.006718020322981626
('R07B-1-Td', 'R09L-4-Ta')	0.058874428988951795	0.006718020322981626
('R07B-1-Td', 'R09L-4-Tb')	0.12201088234615881	0.006718020322981626
('R07B-1-Td', 'R09L-4-Tc')	0.13858977633376643	0.006718020322981626
('R07B-1-Td', 'R13L-3-T')	0.12475742500094424	1.627208176765373
('R07B-1-Td', 'R13L-4-T')	0.13178181008349346	1.627208176765373
('R07B-1-Td', 'R13L-5-T')	0.20434335711120094	1.627208176765373
('R07B-1-Td', 'R14B-2-T')	0.02744979122920841	1.6309390413675433
('R07B-1-Td', 'R14B-4-T')	0.2570496794976263	1.6309390413675433
('R07B-1-Td', 'R15H-1-T')	0.01992057581394228	61.775057601849795
('R07B-1-Td', 'R15H-2-T')	0.01991580329989405	61.775057601849795
('R07B-1-Td', 'R15H-2-T_bis')	0.019908805664659614	61.775057601849795
('R07B-1-Td', 'R15H-3-T')	0.019840599633592425	61.775057601849795
('R07B-1-Td', 'R15H-3-T_old')	0.01989118323622153	61.775057601849795
('R07B-1-Td', 'R15H-6-T')	0.019857546324084003	61.775057601849795
('R07B-1-Td', 'R15H-7-T')	0.01990982975819858	61.775057601849795
('R07B-1-Td', 'R16L-1-T')	0.019932684467129598	63.51595655188799
('R07B-1-Td', 'R16L-2-T')	0.019906429855935243	63.51595655188799
('R07B-1-Td', 'R16L-3-T')	0.01990618312299335	63.51595655188799
('R07B-1-Td', 'R16L-4-T')	0.019916555412510258	63.51595655188799
('R07B-1-Td', 'R16L-5-T')	0.019915956733412028	63.51595655188799
('R07B-2-Tb', 'R07B-2-Tc')	0.4022613052329565	0.0
('R07B-2-Tb', 'R07B-3-T')	0.05603686533768028	0.0
('R07B-2-Tb', 'R08H-1-T')	0.06653329727590235	0.003651489086039965
('R07B-2-Tb', 'R08H-2-Ta')	0.08150310055312072	0.003651489086039965
('R07B-2-Tb', 'R08H-2-Tb')	0.08001465663625379	0.003651489086039965
('R07B-2-Tb', 'R08H-2-Tc')	0.08677227203010006	0.003651489086039965
('R07B-2-Tb', 'R08H-3-Ta')	0.08073515445015786	0.003651489086039965
('R07B-2-Tb', 'R08H-3-Tb')	0.08679111771038849	0.003651489086039965
('R07B-2-Tb', 'R08H-3-Tc')	0.08714336270288683	0.003651489086039965
('R07B-2-Tb', 'R09L-2-Ta')	0.07870783169561657	0.006718020322981626
('R07B-2-Tb', 'R09L-2-Tb')	0.07771931817170452	0.006718020322981626
('R07B-2-Tb', 'R09L-2-Tc')	0.07876411537158291	0.006718020322981626
('R07B-2-Tb', 'R09L-3-T')	0.06377514885533388	0.006718020322981626
('R07B-2-Tb', 'R09L-4-Ta')	0.04144642560251067	0.006718020322981626
('R07B-2-Tb', 'R09L-4-Tb')	0.04879116955108286	0.006718020322981626
('R07B-2-Tb', 'R09L-4-Tc')	0.051957014862071244	0.006718020322981626
('R07B-2-Tb', 'R13L-3-T')	0.05656272526520357	1.627208176765373
('R07B-2-Tb', 'R13L-4-T')	0.04951528291860869	1.627208176765373
('R07B-2-Tb', 'R13L-5-T')	0.06205093835625791	1.627208176765373
('R07B-2-Tb', 'R14B-2-T')	0.014172714247117617	1.6309390413675433
('R07B-2-Tb', 'R14B-4-T')	0.06702073424783914	1.6309390413675433
('R07B-2-Tb', 'R15H-1-T')	0.013282659647725785	61.775057601849795
('R07B-2-Tb', 'R15H-2-T')	0.013251506816065	61.775057601849795
('R07B-2-Tb', 'R15H-2-T_bis')	0.013229603844248814	61.775057601849795
('R07B-2-Tb', 'R15H-3-T')	0.013169260895660815	61.775057601849795
('R07B-2-Tb', 'R15H-3-T_old')	0.013234809482890271	61.775057601849795
('R07B-2-Tb', 'R15H-6-T')	0.013171266211327987	61.775057601849795
('R07B-2-Tb', 'R15H-7-T')	0.013259891258538365	61.775057601849795
('R07B-2-Tb', 'R16L-1-T')	0.013225034087908153	63.51595655188799
('R07B-2-Tb', 'R16L-2-T')	0.013247460543963535	63.51595655188799
('R07B-2-Tb', 'R16L-3-T')	0.013241327820787198	63.51595655188799
('R07B-2-Tb', 'R16L-4-T')	0.013259679464230073	63.51595655188799
('R07B-2-Tb', 'R16L-5-T')	0.013253918169040889	63.51595655188799
('R07B-2-Tc', 'R07B-3-T')	0.012289552872919161	0.0
('R07B-2-Tc', 'R08H-1-T')	0.014106964726094087	0.003651489086039965
('R07B-2-Tc', 'R08H-2-Ta')	0.017180779581890737	0.003651489086039965
('R07B-2-Tc', 'R08H-2-Tb')	0.017029758406294622	0.003651489086039965
('R07B-2-Tc', 'R08H-2-Tc')	0.01802562815984473	0.003651489086039965
('R07B-2-Tc', 'R08H-3-Ta')	0.01678952785409334	0.003651489086039965
('R07B-2-Tc', 'R08H-3-Tb')	0.01799843533606036	0.003651489086039965
('R07B-2-Tc', 'R08H-3-Tc')	0.018073484889511247	0.003651489086039965
('R07B-2-Tc', 'R09L-2-Ta')	0.01654078918941767	0.006718020322981626
('R07B-2-Tc', 'R09L-2-Tb')	0.01646023461447365	0.006718020322981626
('R07B-2-Tc', 'R09L-2-Tc')	0.01675197605180852	0.006718020322981626
('R07B-2-Tc', 'R09L-3-T')	0.013388021468974687	0.006718020322981626
('R07B-2-Tc', 'R09L-4-Ta')	0.00914283483274746	0.006718020322981626
('R07B-2-Tc', 'R09L-4-Tb')	0.010385468391355413	0.006718020322981626
('R07B-2-Tc', 'R09L-4-Tc')	0.011018899615941765	0.006718020322981626
('R07B-2-Tc', 'R13L-3-T')	0.012190086735266633	1.627208176765373
('R07B-2-Tc', 'R13L-4-T')	0.010455025827940742	1.627208176765373
('R07B-2-Tc', 'R13L-5-T')	0.01306291114823198	1.627208176765373
('R07B-2-Tc', 'R14B-2-T')	0.003038144900103221	1.6309390413675433
('R07B-2-Tc', 'R14B-4-T')	0.01403370228811499	1.6309390413675433
('R07B-2-Tc', 'R15H-1-T')	0.0028629615788071773	61.775057601849795
('R07B-2-Tc', 'R15H-2-T')	0.002856153826712832	61.775057601849795
('R07B-2-Tc', 'R15H-2-T_bis')	0.0028514638452187234	61.775057601849795
('R07B-2-Tc', 'R15H-3-T')	0.0028381132001875963	61.775057601849795
('R07B-2-Tc', 'R15H-3-T_old')	0.002852421939215514	61.775057601849795
('R07B-2-Tc', 'R15H-6-T')	0.002838511008833167	61.775057601849795
('R07B-2-Tc', 'R15H-7-T')	0.0028580339948834034	61.775057601849795
('R07B-2-Tc', 'R16L-1-T')	0.0028511123483720207	63.51595655188799
('R07B-2-Tc', 'R16L-2-T')	0.002855080908663377	63.51595655188799
('R07B-2-Tc', 'R16L-3-T')	0.0028541652400470813	63.51595655188799
('R07B-2-Tc', 'R16L-4-T')	0.002857872439704812	63.51595655188799
('R07B-2-Tc', 'R16L-5-T')	0.0028566683640014216	63.51595655188799
('R07B-3-T', 'R08H-1-T')	0.4106566690855659	0.003651489086039965
('R07B-3-T', 'R08H-2-Ta')	0.5496632199423863	0.003651489086039965
('R07B-3-T', 'R08H-2-Tb')	0.4971168220890672	0.003651489086039965
('R07B-3-T', 'R08H-2-Tc')	0.6787333138758384	0.003651489086039965
('R07B-3-T', 'R08H-3-Ta')	0.6140628067985123	0.003651489086039965
('R07B-3-T', 'R08H-3-Tb')	0.6912999846247294	0.003651489086039965
('R07B-3-T', 'R08H-3-Tc')	0.6939053976228803	0.003651489086039965
('R07B-3-T', 'R09L-2-Ta')	0.5390707185091627	0.006718020322981626
('R07B-3-T', 'R09L-2-Tb')	0.4979886535608603	0.006718020322981626
('R07B-3-T', 'R09L-2-Tc')	0.4896815878884652	0.006718020322981626
('R07B-3-T', 'R09L-3-T')	0.42976661689731993	0.006718020322981626
('R07B-3-T', 'R09L-4-Ta')	0.18389918414860176	0.006718020322981626
('R07B-3-T', 'R09L-4-Tb')	0.28718943973473376	0.006718020322981626
('R07B-3-T', 'R09L-4-Tc')	0.31519150733395346	0.006718020322981626
('R07B-3-T', 'R13L-3-T')	0.3150695965846002	1.627208176765373
('R07B-3-T', 'R13L-4-T')	0.30523483506141	1.627208176765373
('R07B-3-T', 'R13L-5-T')	0.4065368321877225	1.627208176765373
('R07B-3-T', 'R14B-2-T')	0.07407146887638462	1.6309390413675433
('R07B-3-T', 'R14B-4-T')	0.46400984871859824	1.6309390413675433
('R07B-3-T', 'R15H-1-T')	0.06488090399457426	61.775057601849795
('R07B-3-T', 'R15H-2-T')	0.06476186626733563	61.775057601849795
('R07B-3-T', 'R15H-2-T_bis')	0.06466476413051622	61.775057601849795
('R07B-3-T', 'R15H-3-T')	0.0644134369329265	61.775057601849795
('R07B-3-T', 'R15H-3-T_old')	0.06469423937445715	61.775057601849795
('R07B-3-T', 'R15H-6-T')	0.06443493282144379	61.775057601849795
('R07B-3-T', 'R15H-7-T')	0.06478543082800872	61.775057601849795
('R07B-3-T', 'R16L-1-T')	0.06459454614407358	63.51595655188799
('R07B-3-T', 'R16L-2-T')	0.06475974899963441	63.51595655188799
('R07B-3-T', 'R16L-3-T')	0.06469342265407796	63.51595655188799
('R07B-3-T', 'R16L-4-T')	0.06479698043732239	63.51595655188799
('R07B-3-T', 'R16L-5-T')	0.06477230325472054	63.51595655188799
('R08H-1-T', 'R08H-2-Ta')	0.30930679528260807	0.0
('R08H-1-T', 'R08H-2-Tb')	0.24867621264617182	0.0
('R08H-1-T', 'R08H-2-Tc')	0.5146595255496068	0.0
('R08H-1-T', 'R08H-3-Ta')	0.4276448079507696	0.0
('R08H-1-T', 'R08H-3-Tb')	0.5483306317478411	0.0
('R08H-1-T', 'R08H-3-Tc')	0.5504842756465094	0.0
('R08H-1-T', 'R09L-2-Ta')	0.3111371261971805	0.003652007196208316
('R08H-1-T', 'R09L-2-Tb')	0.25963051992335767	0.003652007196208316
('R08H-1-T', 'R09L-2-Tc')	0.24527216250231917	0.003652007196208316
('R08H-1-T', 'R09L-3-T')	0.2354842746854258	0.003652007196208316
('R08H-1-T', 'R09L-4-Ta')	0.06674097294653648	0.003652007196208316
('R08H-1-T', 'R09L-4-Tb')	0.12973643179890737	0.003652007196208316
('R08H-1-T', 'R09L-4-Tc')	0.14729579915360103	0.003652007196208316
('R08H-1-T', 'R13L-3-T')	0.1320756350804624	1.6265457223646256
('R08H-1-T', 'R13L-4-T')	0.14209395204798328	1.6265457223646256
('R08H-1-T', 'R13L-5-T')	0.2147459079334355	1.6265457223646256
('R08H-1-T', 'R14B-2-T')	0.029697218959409345	1.6302926143231666
('R08H-1-T', 'R14B-4-T')	0.268619505670159	1.6302926143231666
('R08H-1-T', 'R15H-1-T')	0.022255709326212094	61.77314915413508
('R08H-1-T', 'R15H-2-T')	0.02224295259093677	61.77314915413508
('R08H-1-T', 'R15H-2-T_bis')	0.022230437806154753	61.77314915413508
('R08H-1-T', 'R15H-3-T')	0.022154783505382768	61.77314915413508
('R08H-1-T', 'R15H-3-T_old')	0.022217570597143313	61.77314915413508
('R08H-1-T', 'R15H-6-T')	0.022171737925841775	61.77314915413508
('R08H-1-T', 'R15H-7-T')	0.022238712502134883	61.77314915413508
('R08H-1-T', 'R16L-1-T')	0.022243240580437196	63.51421967480844
('R08H-1-T', 'R16L-2-T')	0.022236285803126133	63.51421967480844
('R08H-1-T', 'R16L-3-T')	0.022228918122108008	63.51421967480844
('R08H-1-T', 'R16L-4-T')	0.02224865131800286	63.51421967480844
('R08H-1-T', 'R16L-5-T')	0.022243850428575906	63.51421967480844
('R08H-2-Ta', 'R08H-2-Tb')	0.14489608044247212	0.0
('R08H-2-Ta', 'R08H-2-Tc')	0.43802848496552277	0.0
('R08H-2-Ta', 'R08H-3-Ta')	0.31957371073413054	0.0
('R08H-2-Ta', 'R08H-3-Tb')	0.49729434227473784	0.0
('R08H-2-Ta', 'R08H-3-Tc')	0.5006613422210717	0.0
('R08H-2-Ta', 'R09L-2-Ta')	0.19481206407759152	0.003652007196208316
('R08H-2-Ta', 'R09L-2-Tb')	0.15271653555191758	0.003652007196208316
('R08H-2-Ta', 'R09L-2-Tc')	0.14189243024169643	0.003652007196208316
('R08H-2-Ta', 'R09L-3-T')	0.14013900060172987	0.003652007196208316
('R08H-2-Ta', 'R09L-4-Ta')	0.030961342620255166	0.003652007196208316
('R08H-2-Ta', 'R09L-4-Tb')	0.06920953868582229	0.003652007196208316
('R08H-2-Ta', 'R09L-4-Tc')	0.07976201999618235	0.003652007196208316
('R08H-2-Ta', 'R13L-3-T')	0.06914260225624612	1.6265457223646256
('R08H-2-Ta', 'R13L-4-T')	0.07543171643190975	1.6265457223646256
('R08H-2-Ta', 'R13L-5-T')	0.1251014806053462	1.6265457223646256
('R08H-2-Ta', 'R14B-2-T')	0.014463098607509241	1.6302926143231666
('R08H-2-Ta', 'R14B-4-T')	0.16609330280673545	1.6302926143231666
('R08H-2-Ta', 'R15H-1-T')	0.010303335758411337	61.77314915413508
('R08H-2-Ta', 'R15H-2-T')	0.010301786056071948	61.77314915413508
('R08H-2-Ta', 'R15H-2-T_bis')	0.010298744643608903	61.77314915413508
('R08H-2-Ta', 'R15H-3-T')	0.010264054048606329	61.77314915413508
('R08H-2-Ta', 'R15H-3-T_old')	0.010289146870737634	61.77314915413508
('R08H-2-Ta', 'R15H-6-T')	0.010273271010906847	61.77314915413508
('R08H-2-Ta', 'R15H-7-T')	0.010297723193764072	61.77314915413508
('R08H-2-Ta', 'R16L-1-T')	0.010311127300150876	63.51421967480844
('R08H-2-Ta', 'R16L-2-T')	0.010297128632163395	63.51421967480844
('R08H-2-Ta', 'R16L-3-T')	0.010296749640777906	63.51421967480844
('R08H-2-Ta', 'R16L-4-T')	0.010302181550672706	63.51421967480844
('R08H-2-Ta', 'R16L-5-T')	0.010301797857071446	63.51421967480844
('R08H-2-Tb', 'R08H-2-Tc')	0.502529954231789	0.0
('R08H-2-Tb', 'R08H-3-Ta')	0.3940424956356104	0.0
('R08H-2-Tb', 'R08H-3-Tb')	0.5457502153642371	0.0
('R08H-2-Tb', 'R08H-3-Tc')	0.5489498193314919	0.0
('R08H-2-Tb', 'R09L-2-Ta')	0.26891713186460736	0.003652007196208316
('R08H-2-Tb', 'R09L-2-Tb')	0.21961692891926254	0.003652007196208316
('R08H-2-Tb', 'R09L-2-Tc')	0.2068420172779667	0.003652007196208316
('R08H-2-Tb', 'R09L-3-T')	0.19573136547967987	0.003652007196208316
('R08H-2-Tb', 'R09L-4-Ta')	0.049666073142717475	0.003652007196208316
('R08H-2-Tb', 'R09L-4-Tb')	0.10283217441191102	0.003652007196208316
('R08H-2-Tb', 'R09L-4-Tc')	0.1175556957292905	0.003652007196208316
('R08H-2-Tb', 'R13L-3-T')	0.10616904678630537	1.6265457223646256
('R08H-2-Tb', 'R13L-4-T')	0.11186647301537515	1.6265457223646256
('R08H-2-Tb', 'R13L-5-T')	0.17823497543394037	1.6265457223646256
('R08H-2-Tb', 'R14B-2-T')	0.02231813029006638	1.6302926143231666
('R08H-2-Tb', 'R14B-4-T')	0.22775379660656678	1.6302926143231666
('R08H-2-Tb', 'R15H-1-T')	0.01634659089310621	61.77314915413508
('R08H-2-Tb', 'R15H-2-T')	0.016340610255603967	61.77314915413508
('R08H-2-Tb', 'R15H-2-T_bis')	0.016333622486224306	61.77314915413508
('R08H-2-Tb', 'R15H-3-T')	0.01627693137176964	61.77314915413508
('R08H-2-Tb', 'R15H-3-T_old')	0.016320738077873993	61.77314915413508
('R08H-2-Tb', 'R15H-6-T')	0.016290456312389914	61.77314915413508
('R08H-2-Tb', 'R15H-7-T')	0.016335804164867893	61.77314915413508
('R08H-2-Tb', 'R16L-1-T')	0.016350417441387332	63.51421967480844
('R08H-2-Tb', 'R16L-2-T')	0.01633367914357516	63.51421967480844
('R08H-2-Tb', 'R16L-3-T')	0.016331991541012666	63.51421967480844
('R08H-2-Tb', 'R16L-4-T')	0.016342459777394867	63.51421967480844
('R08H-2-Tb', 'R16L-5-T')	0.016340921426910786	63.51421967480844
('R08H-2-Tc', 'R08H-3-Ta')	0.08798288593455104	0.0
('R08H-2-Tc', 'R08H-3-Tb')	0.2602001267243229	0.0
('R08H-2-Tc', 'R08H-3-Tc')	0.2642800442614434	0.0
('R08H-2-Tc', 'R09L-2-Ta')	0.038422918423244794	0.003652007196208316
('R08H-2-Tc', 'R09L-2-Tb')	0.02750089770756738	0.003652007196208316
('R08H-2-Tc', 'R09L-2-Tc')	0.024881930296351544	0.003652007196208316
('R08H-2-Tc', 'R09L-3-T')	0.02605189932069501	0.003652007196208316
('R08H-2-Tc', 'R09L-4-Ta')	0.004559379419693486	0.003652007196208316
('R08H-2-Tc', 'R09L-4-Tb')	0.011279663751969518	0.003652007196208316
('R08H-2-Tc', 'R09L-4-Tc')	0.013271396448200863	0.003652007196208316
('R08H-2-Tc', 'R13L-3-T')	0.011055410218000404	1.6265457223646256
('R08H-2-Tc', 'R13L-4-T')	0.012582810839053167	1.6265457223646256
('R08H-2-Tc', 'R13L-5-T')	0.02269364996269936	1.6265457223646256
('R08H-2-Tc', 'R14B-2-T')	0.0022324475036835075	1.6302926143231666
('R08H-2-Tc', 'R14B-4-T')	0.032814833624268576	1.6302926143231666
('R08H-2-Tc', 'R15H-1-T')	0.001531808444543757	61.77314915413508
('R08H-2-Tc', 'R15H-2-T')	0.0015319921940298935	61.77314915413508
('R08H-2-Tc', 'R15H-2-T_bis')	0.0015317840364349395	61.77314915413508
('R08H-2-Tc', 'R15H-3-T')	0.0015268194252156446	61.77314915413508
('R08H-2-Tc', 'R15H-3-T_old')	0.0015301024327376905	61.77314915413508
('R08H-2-Tc', 'R15H-6-T')	0.0015283247151941601	61.77314915413508
('R08H-2-Tc', 'R15H-7-T')	0.0015311930554176261	61.77314915413508
('R08H-2-Tc', 'R16L-1-T')	0.0015339692384422287	63.51421967480844
('R08H-2-Tc', 'R16L-2-T')	0.00153124728565708	63.51421967480844
('R08H-2-Tc', 'R16L-3-T')	0.0015312965218424865	63.51421967480844
('R08H-2-Tc', 'R16L-4-T')	0.001531910142409247	63.51421967480844
('R08H-2-Tc', 'R16L-5-T')	0.0015319595788638796	63.51421967480844
('R08H-3-Ta', 'R08H-3-Tb')	0.36198872738174426	0.0
('R08H-3-Ta', 'R08H-3-Tc')	0.36516363366478893	0.0
('R08H-3-Ta', 'R09L-2-Ta')	0.08268405184747189	0.003652007196208316
('R08H-3-Ta', 'R09L-2-Tb')	0.06075870760969861	0.003652007196208316
('R08H-3-Ta', 'R09L-2-Tc')	0.05530214006984196	0.003652007196208316
('R08H-3-Ta', 'R09L-3-T')	0.05791291074666079	0.003652007196208316
('R08H-3-Ta', 'R09L-4-Ta')	0.010728786769092271	0.003652007196208316
('R08H-3-Ta', 'R09L-4-Tb')	0.026030380252269645	0.003652007196208316
('R08H-3-Ta', 'R09L-4-Tc')	0.03049298201480654	0.003652007196208316
('R08H-3-Ta', 'R13L-3-T')	0.025478134415650878	1.6265457223646256
('R08H-3-Ta', 'R13L-4-T')	0.029091322741748173	1.6265457223646256
('R08H-3-Ta', 'R13L-5-T')	0.05084135159643254	1.6265457223646256
('R08H-3-Ta', 'R14B-2-T')	0.005285038726726765	1.6302926143231666
('R08H-3-Ta', 'R14B-4-T')	0.07170223668573725	1.6302926143231666
('R08H-3-Ta', 'R15H-1-T')	0.0036639484080005016	61.77314915413508
('R08H-3-Ta', 'R15H-2-T')	0.0036641301057358977	61.77314915413508
('R08H-3-Ta', 'R15H-2-T_bis')	0.00366340242923436	61.77314915413508
('R08H-3-Ta', 'R15H-3-T')	0.003651615421763254	61.77314915413508
('R08H-3-Ta', 'R15H-3-T_old')	0.0036597056244963544	61.77314915413508
('R08H-3-Ta', 'R15H-6-T')	0.0036551200110977733	61.77314915413508
('R08H-3-Ta', 'R15H-7-T')	0.003662327440856362	61.77314915413508
('R08H-3-Ta', 'R16L-1-T')	0.0036679303118788424	63.51421967480844
('R08H-3-Ta', 'R16L-2-T')	0.00366251179201816	63.51421967480844
('R08H-3-Ta', 'R16L-3-T')	0.003662278204768888	63.51421967480844
('R08H-3-Ta', 'R16L-4-T')	0.003664032822036346	63.51421967480844
('R08H-3-Ta', 'R16L-5-T')	0.0036640830121637655	63.51421967480844
('R08H-3-Tb', 'R08H-3-Tc')	0.1723641813637811	0.0
('R08H-3-Tb', 'R09L-2-Ta')	0.018999863829846694	0.003652007196208316
('R08H-3-Tb', 'R09L-2-Tb')	0.01342901255330934	0.003652007196208316
('R08H-3-Tb', 'R09L-2-Tc')	0.012106504590855795	0.003652007196208316
('R08H-3-Tb', 'R09L-3-T')	0.01286584861128171	0.003652007196208316
('R08H-3-Tb', 'R09L-4-Ta')	0.002176190841153093	0.003652007196208316
('R08H-3-Tb', 'R09L-4-Tb')	0.005482812916198699	0.003652007196208316
('R08H-3-Tb', 'R09L-4-Tc')	0.006456850135210584	0.003652007196208316
('R08H-3-Tb', 'R13L-3-T')	0.005348015996193569	1.6265457223646256
('R08H-3-Tb', 'R13L-4-T')	0.006095698523549718	1.6265457223646256
('R08H-3-Tb', 'R13L-5-T')	0.011078850736901584	1.6265457223646256
('R08H-3-Tb', 'R14B-2-T')	0.0010726674251614332	1.6302926143231666
('R08H-3-Tb', 'R14B-4-T')	0.016258376536675525	1.6302926143231666
('R08H-3-Tb', 'R15H-1-T')	0.0007322687371862353	61.77314915413508
('R08H-3-Tb', 'R15H-2-T')	0.0007323844753283742	61.77314915413508
('R08H-3-Tb', 'R15H-2-T_bis')	0.0007323030986086398	61.77314915413508
('R08H-3-Tb', 'R15H-3-T')	0.0007299414905427688	61.77314915413508
('R08H-3-Tb', 'R15H-3-T_old')	0.0007314829895305232	61.77314915413508
('R08H-3-Tb', 'R15H-6-T')	0.0007306688839967314	61.77314915413508
('R08H-3-Tb', 'R15H-7-T')	0.0007319894727227827	61.77314915413508
('R08H-3-Tb', 'R16L-1-T')	0.000733370238913859	63.51421967480844
('R08H-3-Tb', 'R16L-2-T')	0.0007320235554106452	63.51421967480844
('R08H-3-Tb', 'R16L-3-T')	0.0007320588630108574	63.51421967480844
('R08H-3-Tb', 'R16L-4-T')	0.0007323352014641111	63.51421967480844
('R08H-3-Tb', 'R16L-5-T')	0.0007323665550441575	63.51421967480844
('R08H-3-Tc', 'R09L-2-Ta')	0.018482474982544725	0.003652007196208316
('R08H-3-Tc', 'R09L-2-Tb')	0.013061930148378765	0.003652007196208316
('R08H-3-Tc', 'R09L-2-Tc')	0.011776358807987797	0.003652007196208316
('R08H-3-Tc', 'R09L-3-T')	0.012497999787733676	0.003652007196208316
('R08H-3-Tc', 'R09L-4-Ta')	0.0021149371761037946	0.003652007196208316
('R08H-3-Tc', 'R09L-4-Tb')	0.005324748365301001	0.003652007196208316
('R08H-3-Tc', 'R09L-4-Tc')	0.006271113479730637	0.003652007196208316
('R08H-3-Tc', 'R13L-3-T')	0.0051727244906096155	1.6265457223646256
('R08H-3-Tc', 'R13L-4-T')	0.0059205327213271005	1.6265457223646256
('R08H-3-Tc', 'R13L-5-T')	0.01075972667758021	1.6265457223646256
('R08H-3-Tc', 'R14B-2-T')	0.0010412781515836596	1.6302926143231666
('R08H-3-Tc', 'R14B-4-T')	0.01579745293818307	1.6302926143231666
('R08H-3-Tc', 'R15H-1-T')	0.0007111831831083022	61.77314915413508
('R08H-3-Tc', 'R15H-2-T')	0.0007112926914283803	61.77314915413508
('R08H-3-Tc', 'R15H-2-T_bis')	0.0007112118212471697	61.77314915413508
('R08H-3-Tc', 'R15H-3-T')	0.0007089159133725952	61.77314915413508
('R08H-3-Tc', 'R15H-3-T_old')	0.0007104139823929707	61.77314915413508
('R08H-3-Tc', 'R15H-6-T')	0.0007096214758049745	61.77314915413508
('R08H-3-Tc', 'R15H-7-T')	0.0007109103306400635	61.77314915413508
('R08H-3-Tc', 'R16L-1-T')	0.0007122467438574085	63.51421967480844
('R08H-3-Tc', 'R16L-2-T')	0.0007109421024477186	63.51421967480844
('R08H-3-Tc', 'R16L-3-T')	0.0007109760015276767	63.51421967480844
('R08H-3-Tc', 'R16L-4-T')	0.0007112455934509017	63.51421967480844
('R08H-3-Tc', 'R16L-5-T')	0.0007112755184984094	63.51421967480844
('R09L-2-Ta', 'R09L-2-Tb')	0.14660152525071415	0.0
('R09L-2-Ta', 'R09L-2-Tc')	0.1358878765863876	0.0
('R09L-2-Ta', 'R09L-3-T')	0.13521837356605645	0.0
('R09L-2-Ta', 'R09L-4-Ta')	0.03002051011783537	0.0
('R09L-2-Ta', 'R09L-4-Tb')	0.066528911583633	0.0
('R09L-2-Ta', 'R09L-4-Tc')	0.07678972698384275	0.0
('R09L-2-Ta', 'R13L-3-T')	0.06618469028022501	1.628685017953996
('R09L-2-Ta', 'R13L-4-T')	0.0730691747094812	1.628685017953996
('R09L-2-Ta', 'R13L-5-T')	0.12030867017177836	1.628685017953996
('R09L-2-Ta', 'R14B-2-T')	0.014012033175754867	1.6324450742224594
('R09L-2-Ta', 'R14B-4-T')	0.1605724274317139	1.6324450742224594
('R09L-2-Ta', 'R15H-1-T')	0.009992446234304278	61.77407518110873
('R09L-2-Ta', 'R15H-2-T')	0.009990713322119543	61.77407518110873
('R09L-2-Ta', 'R15H-2-T_bis')	0.009987628778414928	61.77407518110873
('R09L-2-Ta', 'R15H-3-T')	0.009954319967108414	61.77407518110873
('R09L-2-Ta', 'R15H-3-T_old')	0.009978644372969808	61.77407518110873
('R09L-2-Ta', 'R15H-6-T')	0.009963197762267121	61.77407518110873
('R09L-2-Ta', 'R15H-7-T')	0.009986886734699895	61.77407518110873
('R09L-2-Ta', 'R16L-1-T')	0.009998788196240404	63.51533584653702
('R09L-2-Ta', 'R16L-2-T')	0.009986479408108906	63.51533584653702
('R09L-2-Ta', 'R16L-3-T')	0.009985611153364968	63.51533584653702
('R09L-2-Ta', 'R16L-4-T')	0.009991436885207435	63.51533584653702
('R09L-2-Ta', 'R16L-5-T')	0.009990751846864376	63.51533584653702
('R09L-2-Tb', 'R09L-2-Tc')	0.18918350036252873	0.0
('R09L-2-Tb', 'R09L-3-T')	0.1825532790719022	0.0
('R09L-2-Tb', 'R09L-4-Ta')	0.04498864861260571	0.0
('R09L-2-Tb', 'R09L-4-Tb')	0.09456936350841119	0.0
('R09L-2-Tb', 'R09L-4-Tc')	0.1082652054475721	0.0
('R09L-2-Tb', 'R13L-3-T')	0.09544235501467338	1.628685017953996
('R09L-2-Tb', 'R13L-4-T')	0.10299866814498913	1.628685017953996
('R09L-2-Tb', 'R13L-5-T')	0.1642583219960438	1.628685017953996
('R09L-2-Tb', 'R14B-2-T')	0.020394416931909725	1.6324450742224594
('R09L-2-Tb', 'R14B-4-T')	0.2126687101743246	1.6324450742224594
('R09L-2-Tb', 'R15H-1-T')	0.014850000730251155	61.77407518110873
('R09L-2-Tb', 'R15H-2-T')	0.014845088386130672	61.77407518110873
('R09L-2-Tb', 'R15H-2-T_bis')	0.014839099740781372	61.77407518110873
('R09L-2-Tb', 'R15H-3-T')	0.014788365106048392	61.77407518110873
('R09L-2-Tb', 'R15H-3-T_old')	0.014827142372509209	61.77407518110873
('R09L-2-Tb', 'R15H-6-T')	0.01480080935411051	61.77407518110873
