	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123
0		0.8619944405729183	0.9982144271392759	1.2711361167666881	1.4541889978223377	1.4589648209312231	1.7653896455012528	1.5397225824931606	1.7653896455012528	1.381386620300062	5.009383134604519	6.109736609678559	4.475620587377852	4.624469128061548	3.787656860628049	3.9809252310375705	3.9809252310375705	3.2182940034444254	2.2697445722544276	2.2472527301254175	2.6335109821449545	4.180479136353781	3.614690541550851	4.788869468736158	4.256991035343079	2.9509942925757264	4.380774654573351	4.473832167479343	3.711160724354131	4.884644636485174	5.414143969465188	4.485885687262566	2.5983565039496264	3.5995017174772936	1.8357252763564813	2.793946978327877	1.1094131046121642	2.661266148843237	4.851704487203183	3.8723682556542687	4.283278192719593	4.506631957242941	4.272141467179491	4.216876288246199	1.8357252763564813	2.747929397935722	4.60442132014667	3.5995017174772936	1.7623462263155036	4.884644636485174	4.485885687262566	3.6128597034285113	1.8357252763564813	2.8020044471467043	1.117113722414857	2.0681553959425227	0.4448226441042464	1.0488628897180612	4.851704487203183	4.138967111450003	3.9747535238498615	2.0988694283289537	2.2672823515636154	4.333415283852102	4.129246783839259	4.261662638448188	3.487677740239708	2.768748895071836	2.0177113724348623	1.326285451683767	3.18904663739224	2.030446589906831	0.720489678537722	1.0488628897180612	0.48307429491513143	3.6070886780569227	1.3181209239607266	3.4990314108550424	2.786611239536037	2.7585871684103287	2.104569626960678	1.3686514028280936	0.7218113184016868	2.5399866677854717	1.2842457641595966	2.515636753607947	0.7325255106120583	1.7001667152223658	1.2249921789149538	2.7585871684103287	1.470235542015259	0.8534865158161551	1.89162419488364	1.2922923587257644	1.7463106530741002	1.5852416821774802	3.6897929271769603	1.9341393572386352	1.4541858320749879	4.333415283852102	2.154033223307678	1.5882446285047485	1.5882446285047485	1.0483585657127006	1.9341393572386352	1.7938763765759373	1.0533632487844	1.9293635341297497	2.5317651489080757	2.014897118800573	3.1240043323740303	2.5488540175951426	1.4541889978223377	2.5488540175951426	2.018458189971577	2.029872442845713	1.5312830397510333	0.3920885949613614	1.853838642458017	1.2880500476550871	0.3920882763969506	2.299232164268443	2.8450067908563876	2.8450067908563876
1	0.8619944405729183		1.8602084848653813	2.1331301744927935	2.316183055548443	2.3209588786573283	2.627383703227358	2.401716640219266	2.627383703227358	2.2433806780261674	5.871377192330625	6.971730667404665	5.337614645103958	5.486463185787654	4.649650918354155	4.842919288763676	4.842919288763676	4.080288061170531	3.131738629980533	3.1092467878515233	3.49550503987106	5.042473194079886	4.476684599276956	5.650863526462263	5.118985093069184	3.812988350301832	5.242768712299457	5.335826225205449	4.573154782080237	5.746638694211279	6.276138027191293	5.347879744988671	3.4603505616757317	4.4614957752033995	2.6977193340825867	3.6559410360539824	1.9714071623382696	3.5232602065693426	5.713698544929288	4.734362313380374	5.145272250445698	5.368626014969047	5.134135524905597	5.078870345972305	2.6977193340825867	3.6099234556618276	5.466415377872776	4.4614957752033995	2.624340284041609	5.746638694211279	5.347879744988671	4.474853761154616	2.6977193340825867	3.6639985048728096	1.9791077801409624	2.930149453668628	1.3068167018303516	1.9108569474441666	5.713698544929288	5.000961169176108	4.836747581575967	2.960863486055059	3.1292764092897207	5.195409341578207	4.991240841565364	5.123656696174293	4.349671797965813	3.6307429527979416	2.8797054301609677	2.188279509409872	4.0510406951183455	2.8924406476329363	1.582483736263827	1.9108569474441666	1.3450683526412368	4.469082735783028	2.180114981686832	4.361025468581148	3.6486052972621423	3.620581226136434	2.9665636846867836	2.230645460554199	1.583805376127792	3.401980725511577	2.146239821885702	3.3776308113340523	1.5945195683381637	2.562160772948471	2.086986236641059	3.620581226136434	2.3322295997413645	1.7154805735422602	2.7536182526097455	2.15428641645187	2.6083047108002058	2.4472357399035856	4.551786984903066	2.7961334149647405	2.3161798898010932	5.195409341578207	3.0160272810337836	2.450238686230854	2.450238686230854	1.910352623438806	2.7961334149647405	2.6558704343020425	1.9153573065105054	2.791357591855855	3.393759206634181	2.8768911765266783	3.9859983901001357	3.410848075321248	2.316183055548443	3.410848075321248	2.8804522476976824	2.8918665005718185	2.3932770974771387	1.254082716969869	2.715832700184122	2.1500441053811925	1.254082716969869	1.6432930845755835	2.189067711163528	2.189067711163528
2	0.9982144271392759	1.8602084848653813		0.27400774216647444	0.4559745706830618	0.46183644633100945	0.7682612709010389	0.542594207892947	0.7682612709010389	2.379600664592525	6.007597178896983	7.107950653971023	5.473834631670316	5.622683172354012	4.785870904920513	4.979139275330033	4.979139275330033	4.216508047736888	3.26795861654689	3.2454667744178805	3.631725026437417	5.178693180646244	4.612904585843314	5.787083513028621	5.255205079635541	3.949208336868189	5.378988698865813	5.472046211771806	4.709374768646594	5.882858680777636	6.41235801375765	5.484099731555028	3.596570548242089	4.597715761769757	2.833939320648944	3.79216102262034	2.107627148904627	3.6594801931356997	5.849918531495646	4.870582299946731	5.281492237012056	5.5048460015354035	5.270355511471954	5.2150903325386615	2.833939320648944	3.746143442228185	5.602635364439133	4.597715761769757	0.7652178517152899	5.882858680777636	5.484099731555028	4.611073747720974	2.833939320648944	3.8002184914391672	2.1153277667073196	3.0663694402349857	1.443036688396709	2.047076934010524	5.849918531495646	5.137181155742466	4.972967568142324	3.0970834726214167	1.2701539769634014	3.3362869092518883	5.127460828131721	5.25987668274065	4.48589178453217	3.766962939364299	3.0159254167273253	2.3244994959762297	4.187260681684703	3.028660634199294	1.7187037228301847	2.047076934010524	1.4812883392075942	4.605302722349386	0.5843944713959859	4.497245455147505	3.7848252838285	3.7568012127027917	3.102783671253141	2.3668654471205564	1.7200253626941495	3.5382007120779346	2.2824598084520593	3.51385079790041	1.7307395549045212	0.9664402626576252	0.4912657263502131	3.7568012127027917	2.468449586307722	1.8517005601086178	2.889838239176103	2.2905064030182274	0.7491822784738865	2.583455726469943	2.692664552576746	0.9370109826384215	0.45705745747477416	3.3362869092518883	3.152247267600141	2.586458672797211	2.586458672797211	2.0465726100051636	0.9370109826384215	0.7967480019757236	2.0515772930768628	0.9311491069904738	1.534636774307862	1.017768744200359	2.126875957773816	1.5517256429949289	0.4559745706830618	1.5517256429949289	1.0213298153713632	1.0327440682454994	0.5341546651508196	1.3903027035362263	2.8520526867504796	2.28626409194755	1.3903027035362263	3.2974462085609058	3.8432208351488506	3.8432208351488506
3	1.2711361167666881	2.1331301744927935	0.27400774216647444		0.7299823128495363	0.7347581359584219	1.0411829605284513	0.8155158975203594	1.0411829605284513	2.652522354219937	6.280518868524395	7.380872343598435	5.7467563212977275	5.895604861981424	5.058792594547924	5.252060964957446	5.252060964957446	4.489429737364301	3.5408803061743024	3.5183884640452927	3.9046467160648297	5.451614870273656	4.885826275470726	6.060005202656034	5.528126769262954	4.222130026495601	5.651910388493226	5.744967901399218	4.982296458274006	6.155780370405049	6.6852797033850635	5.75702142118244	3.869492237869501	4.870637451397169	3.1068610102763565	4.065082712247753	2.3805488385320395	3.9324018827631124	6.122840221123059	5.143503989574144	5.5544139266394685	5.777767691162817	5.543277201099366	5.488012022166075	3.1068610102763565	4.019065131855598	5.875557054066546	4.870637451397169	1.0381395413427024	6.155780370405049	5.75702142118244	4.8839954373483865	3.1068610102763565	4.073140181066579	2.3882494563347323	3.339291129862398	1.7159583780241214	2.3199986236379364	6.122840221123059	5.410102845369878	5.245889257769736	3.370005162248829	1.5430756665908139	3.6092085988793006	5.400382517759134	5.532798372368063	4.758813474159583	4.039884628991711	3.2888471063547375	2.5974211856036424	4.460182371312115	3.301582323826706	1.991625412457597	2.3199986236379364	1.7542100288350067	4.878224411976798	0.8573161610233984	4.770167144774918	4.057746973455912	4.029722902330204	3.3757053608805534	2.6397871367479686	1.9929470523215618	3.811122401705347	2.5553814980794716	3.786772487527822	2.0036612445319335	1.2393619522850376	0.7641874159776255	4.029722902330204	2.7413712759351343	2.12462224973603	3.1627599288035153	2.5634280926456396	0.4751745363074121	2.8563774160973554	2.965586242204158	1.209932672265834	0.7299791471021866	3.6092085988793006	3.4251689572275534	2.8593803624246235	2.8593803624246235	2.319494299632576	1.209932672265834	1.0696696916031359	2.3244989827042755	1.2051568491569484	1.8075584639352744	1.2906904338277714	2.399797647401228	1.8246473326223414	0.7299823128495363	1.8246473326223414	1.2942515049987757	1.3056657578729118	0.8070763547782319	1.6632243931636388	3.1249743763778923	2.5591857815749623	1.6632243931636388	3.570367898188318	4.116142524776263	4.116142524776263
4	1.4541889978223377	2.316183055548443	0.4559745706830618	0.7299823128495363		0.9178110170140713	1.2242358415841008	0.9985687785760088	1.2242358415841008	2.835575235275587	6.463571749580045	7.563925224654085	5.929809202353377	6.078657743037073	5.241845475603574	5.4351138460130946	5.4351138460130946	4.6724826184199495	3.7239331872299517	3.7014413451009416	4.087699597120478	5.634667751329305	5.068879156526375	6.2430580837116825	5.711179650318602	4.40518290755125	5.834963269548875	5.928020782454867	5.165349339329655	6.338833251460697	6.868332584440712	5.94007430223809	4.052545118925151	5.053690332452819	3.289913891332006	4.2481355933034015	2.563601719587689	4.115454763818761	6.3058931021787075	5.326556870629792	5.737466807695117	5.9608205722184655	5.726330082155016	5.6710649032217235	3.289913891332006	4.202118012911247	6.058609935122195	5.053690332452819	1.2211924223983517	6.338833251460697	5.94007430223809	5.067048318404036	3.289913891332006	4.256193062122229	2.5713023373903816	3.5223440109180473	1.8990112590797708	2.5030515046935857	6.3058931021787075	5.593155726425527	5.428942138825386	3.5530580433044783	1.7261285476464634	3.7922614799349503	5.583435398814783	5.715851253423712	4.941866355215232	4.222937510047361	3.471899987410387	2.7804740666592918	4.643235252367765	3.4846352048823555	2.1746782935132467	2.5030515046935857	1.9372629098906562	5.061277293032447	1.0403690420790477	4.953220025830567	4.240799854511562	4.212775783385854	3.5587582419362027	2.8228400178036184	2.1759999333772115	3.994175282760996	2.7384343791351213	3.9698253685834715	2.1867141255875833	1.422414833340687	0.9472402970332748	4.212775783385854	2.924424156990784	2.30767513079168	3.345812809859165	2.7464809737012894	1.2051568491569484	3.0394302971530047	3.148639123259808	1.3929855533214832	0.913032028157836	3.7922614799349503	3.608221838283203	3.042433243480273	3.042433243480273	2.502547180688225	1.3929855533214832	1.2527225726587854	2.507551863759925	0.9269910369488171	1.9906113449909237	1.473743314883421	2.582850528456878	2.0077002136779907	0.45181650064140505	2.0077002136779907	1.477304386054425	1.4887186389285612	0.9901292358338813	1.8462772742192883	3.308027257433541	2.7422386626306117	1.8462772742192883	3.7534207792439673	4.299195405831912	4.299195405831912
5	1.4589648209312231	2.3209588786573283	0.46183644633100945	0.7347581359584219	0.9178110170140713		1.2290116646929863	1.0033446016848944	1.2290116646929863	2.8403510583844724	6.468347572688931	7.56870104776297	5.934585025462264	6.08343356614596	5.24662129871246	5.439889669121981	5.439889669121981	4.677258441528836	3.728709010338838	3.706217168209828	4.0924754202293645	5.639443574438191	5.073654979635261	6.247833906820569	5.715955473427488	4.409958730660136	5.839739092657761	5.9327966055637535	5.170125162438541	6.343609074569583	6.873108407549598	5.944850125346975	4.057320942034036	5.058466155561704	3.2946897144408913	4.252911416412287	2.5683775426965747	4.120230586927647	6.310668925287594	5.331332693738679	5.742242630804004	5.965596395327352	5.731105905263902	5.67584072633061	3.2946897144408913	4.206893836020132	6.063385758231082	5.058466155561704	1.2259682455072372	6.343609074569583	5.944850125346975	5.071824141512922	3.2946897144408913	4.260968885231114	2.576078160499267	3.5271198340269327	1.9037870821886564	2.507827327802471	6.310668925287594	5.5979315495344135	5.433717961934272	3.5578338664133637	1.7309043707553489	3.797037303043836	5.588211221923669	5.7206270765325975	4.946642178324118	4.227713333156246	3.4766758105192723	2.7852498897681772	4.64801107547665	3.489411027991241	2.179454116622132	2.507827327802471	1.9420387329995417	5.066053116141333	1.0451448651879334	4.957995848939452	4.245575677620447	4.217551606494739	3.563534065045088	2.827615840912504	2.180775756486097	3.9989511058698817	2.743210202244007	3.974601191692357	2.1914899486964687	1.4271906564495724	0.9520161201421605	4.217551606494739	2.9291999800996695	2.3124509539005653	3.3505886329680505	2.751256796810175	1.209932672265834	3.04420612026189	3.1534149463686934	0.4759387651752025	0.45691341984996026	3.797037303043836	3.6129976613920887	3.0472090665891587	3.0472090665891587	2.5073230037971106	0.4751745363074121	1.257498395767671	2.5123276868688103	1.3929855533214834	1.9953871680998094	1.4785191379923064	2.5876263515657634	2.012476036786876	0.9178110170140713	2.012476036786876	1.4820802091633107	1.4934944620374468	0.9949050589427669	1.8510530973281738	3.312803080542427	2.7470144857394976	1.8510530973281738	3.758196602352853	4.303971228940798	4.303971228940798
6	1.7653896455012528	2.627383703227358	0.7682612709010389	1.0411829605284513	1.2242358415841008	1.2290116646929863		0.7364973793073566	0.4759387651752025	3.146775882954502	6.7747723972589595	7.875125872332999	6.241009850032292	6.389858390715988	5.553046123282488	5.74631449369201	5.74631449369201	4.983683266098865	4.035133834908867	4.012641992779857	4.398900244799394	5.94586839900822	5.38007980420529	6.554258731390598	6.022380297997518	4.716383555230166	6.14616391722779	6.239221430133783	5.476549987008571	6.650033899139613	7.179533232119628	6.251274949917005	4.363745766604065	5.364890980131733	3.601114539010921	4.559336240982317	2.8748023672666037	4.426655411497677	6.617093749857623	5.6377575183087085	6.048667455374033	6.272021219897381	6.0375307298339305	5.982265550900639	3.601114539010921	4.513318660590162	6.36981058280111	5.364890980131733	0.9591210231296996	6.650033899139613	6.251274949917005	5.3782489660829516	3.601114539010921	4.567393709801144	2.8825029850692965	3.8335446585969626	2.210211906758686	2.814252152372501	6.617093749857623	5.9043563741044425	5.7401427865043	3.8642586909833936	0.5018927060623626	3.5301900806662982	5.894636046493698	6.027051901102627	5.253067002894148	4.534138157726276	3.783100635089302	3.0916747143382066	4.95443590004668	3.7958358525612708	2.4858789411921616	2.814252152372501	2.248463557569571	5.372477940711362	1.3515696897579628	5.264420673509482	4.552000502190477	4.523976431064769	3.869958889615118	3.1340406654825337	2.4872005810561264	4.3053759304399115	3.0496350268140366	4.281026016262387	2.497914773266498	1.733615481019602	1.25844094471219	4.523976431064769	3.235624804669699	2.6188757784705947	3.65701345753808	3.0576816213802043	1.5163574968358633	3.35063094483192	2.886567723991156	1.7041862010003983	1.224232675836751	3.5301900806662982	3.919422485962118	3.3536338911591885	3.3536338911591885	2.8137478283671404	1.7041862010003983	0.9906511733901333	2.8187525114388396	1.6994103778915128	1.7285399457222717	1.2116719156147688	2.3207791291882263	1.7456288144093388	1.2242358415841008	1.7456288144093388	1.2152329867857732	1.226647239659909	0.7280578365652293	2.157477921898203	3.6192279051124565	3.0534393103095265	2.157477921898203	4.064621426922883	4.6103960535108275	4.6103960535108275
7	1.5397225824931606	2.401716640219266	0.542594207892947	0.8155158975203594	0.9985687785760088	1.0033446016848944	0.7364973793073566		0.7364973793073566	2.9211088199464097	6.549105334250868	7.649458809324908	6.015342787024201	6.164191327707897	5.327379060274398	5.520647430683918	5.520647430683918	4.758016203090773	3.809466771900775	3.786974929771765	4.173233181791302	5.7202013360001285	5.1544127411971985	6.328591668382506	5.796713234989426	4.490716492222074	5.920496854219698	6.013554367125691	5.250882924000479	6.4243668361315205	6.953866169111535	6.025607886908913	4.138078703595974	5.139223917123641	3.3754474760028286	4.333669177974224	2.649135304258512	4.2009883484895845	6.391426686849531	5.412090455300616	5.823000392365941	6.046354156889288	5.811863666825839	5.756598487892546	3.3754474760028286	4.2876515975820695	6.144143519793018	5.139223917123641	0.7334539601216076	6.4243668361315205	6.025607886908913	5.152581903074859	3.3754474760028286	4.341726646793052	2.6568359220612043	3.6078775955888704	1.9845448437505937	2.588585089364409	6.391426686849531	5.678689311096351	5.514475723496209	3.6385916279753014	1.2383900853697192	3.304523017658206	5.668968983485605	5.801384838094535	5.027399939886056	4.308471094718184	3.55743357208121	2.866007651330115	4.728768837038588	3.5701687895531786	2.2602118781840694	2.588585089364409	2.022796494561479	5.14681087770327	1.1259026267498708	5.03875361050139	4.326333439182385	4.298309368056676	3.644291826607026	2.908373602474441	2.2615335180480343	4.079708867431819	2.823967963805944	4.055358953254295	2.272247710258406	1.5079484180115101	1.032773881704098	4.298309368056676	3.009957741661607	2.3932087154625026	3.431346394529988	2.832014558372112	1.2906904338277714	3.124963881823828	2.6609006609830637	1.4785191379923064	0.9985656128286591	3.304523017658206	3.693755422954026	3.127966828151096	3.127966828151096	2.5880807653590483	1.4785191379923064	0.7649841103820413	2.593085448430748	1.473743314883421	1.5028728827141795	0.4751745363074121	2.095112066180134	1.519961751401247	0.9985687785760088	1.519961751401247	0.9895659237776812	1.0009801766518172	0.5023907735571373	1.9318108588901113	3.3935608421043644	2.827772247301435	1.9318108588901113	3.8389543639147905	4.384728990502735	4.384728990502735
8	1.7653896455012528	2.627383703227358	0.7682612709010389	1.0411829605284513	1.2242358415841008	1.2290116646929863	0.4759387651752025	0.7364973793073566		3.146775882954502	6.7747723972589595	7.875125872332999	6.241009850032292	6.389858390715988	5.553046123282488	5.74631449369201	5.74631449369201	4.983683266098865	4.035133834908867	4.012641992779857	4.398900244799394	5.94586839900822	5.38007980420529	6.554258731390598	6.022380297997518	4.716383555230166	6.14616391722779	6.239221430133783	5.476549987008571	6.650033899139613	7.179533232119628	6.251274949917005	4.363745766604065	5.364890980131733	3.601114539010921	4.559336240982317	2.8748023672666037	4.426655411497677	6.617093749857623	5.6377575183087085	6.048667455374033	6.272021219897381	6.0375307298339305	5.982265550900639	3.601114539010921	4.513318660590162	6.36981058280111	5.364890980131733	0.9591210231296996	6.650033899139613	6.251274949917005	5.3782489660829516	3.601114539010921	4.567393709801144	2.8825029850692965	3.8335446585969626	2.210211906758686	2.814252152372501	6.617093749857623	5.9043563741044425	5.7401427865043	3.8642586909833936	0.9778314712375651	3.5301900806662982	5.894636046493698	6.027051901102627	5.253067002894148	4.534138157726276	3.783100635089302	3.0916747143382066	4.95443590004668	3.7958358525612708	2.4858789411921616	2.814252152372501	2.248463557569571	5.372477940711362	1.3515696897579628	5.264420673509482	4.552000502190477	4.523976431064769	3.869958889615118	3.1340406654825337	2.4872005810561264	4.3053759304399115	3.0496350268140366	4.281026016262387	2.497914773266498	1.733615481019602	1.25844094471219	4.523976431064769	3.235624804669699	2.6188757784705947	3.65701345753808	3.0576816213802043	1.5163574968358633	3.35063094483192	2.886567723991156	1.7041862010003983	1.224232675836751	3.5301900806662982	3.919422485962118	3.3536338911591885	3.3536338911591885	2.8137478283671404	1.7041862010003983	0.9906511733901333	2.8187525114388396	1.6994103778915128	1.7285399457222717	1.2116719156147688	2.3207791291882263	1.7456288144093388	1.2242358415841008	1.7456288144093388	1.2152329867857732	1.226647239659909	0.7280578365652293	2.157477921898203	3.6192279051124565	3.0534393103095265	2.157477921898203	4.064621426922883	4.6103960535108275	4.6103960535108275
9	1.381386620300062	2.2433806780261674	2.379600664592525	2.652522354219937	2.835575235275587	2.8403510583844724	3.146775882954502	2.9211088199464097	3.146775882954502		6.390769372057768	7.491122847131808	5.857006824831101	6.0058553655147975	5.169043098081298	5.3623114684908195	5.3623114684908195	4.5996802408976745	3.6511308097076767	3.6286389675786666	4.014897219598204	5.56186537380703	4.9960767790041	6.170255706189407	5.638377272796328	4.332380530028976	5.7621608920266	5.855218404932592	5.09254696180738	6.266030873938423	4.033039776064185	3.1047814938615614	3.979742741402875	2.21839752407629	3.21711151380973	1.4128427849268732	2.4907993420654133	4.042652386296487	6.233090724656432	5.253754493107518	5.664664430172842	5.8880181946961905	5.65352770463274	5.5982625256994485	3.21711151380973	4.129315635388972	5.9858075575999194	2.21839752407629	3.1437324637687527	6.266030873938423	3.1047814938615614	2.2317555100275075	3.21711151380973	1.4209002537457005	2.4984999598681057	0.687051202541519	1.826208881557495	2.4302491271713103	6.233090724656432	5.520353348903252	5.35613976130311	3.480255665782203	3.6486685890168644	5.7148015213053505	5.510633021292508	5.643048875901437	4.8690639776929565	4.150135132525085	1.1158574101655097	1.327451253016358	4.570432874845489	0.6490599696067687	1.0869443163083636	2.4302491271713103	1.8644605323683805	4.988474915510172	2.6995071614139756	4.880417648308292	4.167997476989286	4.139973405863578	3.4859558644139272	0.4667974405587409	0.7229771197342778	3.9213729052387207	2.6656320016128454	3.897022991061196	2.1139117480653073	3.081552952675615	2.606378416368203	4.139973405863578	2.851621779468508	2.234872753269404	3.273010432336889	2.6736785961790135	3.127696890527349	2.9666279196307292	5.071179164630209	3.3155255946918842	2.835572069528237	5.7148015213053505	3.5354194607609273	2.9696308659579973	2.9696308659579973	2.4297448031659497	3.3155255946918842	3.1752626140291866	2.4347494862376493	3.3107497715829988	3.9131513863613248	3.396283356253822	4.505390569827279	3.9302402550483917	2.835575235275587	3.9302402550483917	3.399844427424826	3.411258680298962	2.9126692772042824	1.7734748966970126	3.2352248799112657	2.669436285108336	1.7734748966970126	3.680618401721692	4.226393028309637	4.226393028309637
